time,PeaceRiver_1,CentralOkanagan_1,Thompson-Nicola_1
2023-01-04 07:00:00,0.5238455385346725,0.08958471963802973,0.1677708250735745
2023-01-04 08:00:00,0.5090129480537878,0.07550544435779254,0.148493762847149
2023-01-04 09:00:00,0.47169934157506505,0.059514388144016266,0.1610364724515062
2023-01-04 10:00:00,0.4362517788575355,0.06731081828474998,0.16825162982850364
2023-01-04 11:00:00,0.4222655261873478,0.08023885875940323,0.1765829933050907
2023-01-04 12:00:00,0.42918343493557826,0.08569691921273866,0.1665123801159136
2023-01-04 13:00:00,0.38323344729750974,0.05816790228088697,0.10765168767309548
2023-01-04 14:00:00,0.3691806758213114,0.04903047792613505,0.09887530965786989
2023-01-04 15:00:00,0.36462400435683234,0.22335632627209023,0.12511669076753384
2023-01-04 16:00:00,0.3131986604864338,0.47417812824249267,0.27538569477019886
2023-01-04 17:00:00,0.19820099074079334,0.7294114183386166,0.3808493671679135
2023-01-04 18:00:00,0.1520075832603567,0.7589108654856681,0.3867914263813784
2023-01-04 19:00:00,0.1345205458370317,0.6396359285712241,0.38759032472516547
2023-01-04 20:00:00,0.11594194986285215,0.5955551237861315,0.3694353334244453
2023-01-04 21:00:00,0.09514802740909249,0.5146460496385892,0.3748087913836493
2023-01-04 22:00:00,0.07766824885394918,0.4781491208076476,0.3927448361073479
2023-01-04 23:00:00,0.06621317211403904,0.4717583418885867,0.41872881583192123
2023-01-05 00:00:00,0.07404545462364892,0.4154503174622853,0.4108141017185919
2023-01-05 01:00:00,0.08538560756179221,0.36015889644622795,0.4106932937557047
2023-01-05 02:00:00,0.10968057931726236,0.31728654593229294,0.4107064741578969
2023-01-05 03:00:00,0.11263669846108162,0.5989471088846524,0.5251479447971691
2023-01-05 04:00:00,0.11043438935495282,0.5900645613670349,0.5044571140769756
2023-01-05 05:00:00,0.10601602343012055,0.4535346110661824,0.47386761988654275
2023-01-05 06:00:00,0.11283037255596681,0.4079801828662554,0.453300988353563
2023-01-05 07:00:00,0.11697956712131045,0.3263387534519036,0.435140305725914
2023-01-05 08:00:00,0.1227420499866986,0.2862599897881349,0.43533212623361384
2023-01-05 09:00:00,0.13016925783670805,0.31418124775091805,0.45542570053627984
2023-01-05 10:00:00,0.10926545956766746,0.2727065572639306,0.4282907526104739
2023-01-05 11:00:00,0.07590067014995831,0.24599496225516002,0.4287375990233637
2023-01-05 12:00:00,0.060765528031680956,0.20531939884026842,0.3658813966630084
2023-01-05 13:00:00,0.045675039617232516,0.20826495712002116,0.33192535511472004
2023-01-05 14:00:00,0.0349513717291944,0.13767459005117413,0.329027674076232
2023-01-05 15:00:00,0.03533490452511482,0.3087775449951489,0.4302445867296421
2023-01-05 16:00:00,0.03051685913050749,0.45852998733520495,0.574505921421629
2023-01-05 17:00:00,0.031257937318948374,0.47814703683058407,0.6417359812783471
2023-01-05 18:00:00,0.02880051949386855,0.569632089138031,0.6852256538199656
2023-01-05 19:00:00,0.033549030847757705,0.6100304229060808,0.7240761586572183
2023-01-05 20:00:00,0.04015234556363289,0.6033718564112981,0.7339806702552418
2023-01-05 21:00:00,0.04786432509052467,0.5619239886601766,0.7316642441442518
2023-01-05 22:00:00,0.0620693597009024,0.5070966937144598,0.7170314498110248
2023-01-05 23:00:00,0.08594056238431529,0.4564162500699361,0.7317987273588322
2023-01-06 00:00:00,0.10400071698588782,0.45222924311955764,0.7495262933409573
2023-01-06 01:00:00,0.1392210950118949,0.4334370342890421,0.7601659389246593
2023-01-06 02:00:00,0.20703448861478316,0.3623403274019559,0.7604036821470116
2023-01-06 03:00:00,0.24162374505616094,0.4326931962370872,0.7908738022139578
2023-01-06 04:00:00,0.31689074830028663,0.4698917047182718,0.7963017659115067
2023-01-06 05:00:00,0.36456298319869734,0.47496885677178696,0.7738235755761466
2023-01-06 06:00:00,0.4018248088244931,0.42327080955108,0.7325331568176094
2023-01-06 07:00:00,0.43826694521649046,0.4271405306458473,0.72392676644253
2023-01-06 08:00:00,0.4857600062627749,0.42723496794700616,0.6868766428485059
2023-01-06 09:00:00,0.5481497068487735,0.4821898854772249,0.6869199821082026
2023-01-06 10:00:00,0.6158352057151045,0.44723634024461106,0.6390104465322058
2023-01-06 11:00:00,0.7017686957641538,0.38715088466803227,0.5796087155016985
2023-01-06 12:00:00,0.7442025461254347,0.3407709121704101,0.45740442211880816
2023-01-06 13:00:00,0.7611717441660092,0.2319574701786041,0.3593067153791586
2023-01-06 14:00:00,0.7575970353132269,0.18307095751166344,0.34108325988505833
2023-01-06 15:00:00,0.766403927817402,0.20354768613974253,0.31409653133063603
2023-01-06 16:00:00,0.7444939197653744,0.29068150281906124,0.3801523859753752
2023-01-06 17:00:00,0.7169377084166167,0.38805103093385696,0.44852059183698695
2023-01-06 18:00:00,0.7318417901267487,0.4163641403118769,0.463591916985584
2023-01-06 19:00:00,0.7517706395488183,0.4098593187332153,0.4897797998876281
2023-01-06 20:00:00,0.7371496249950791,0.5370187525947888,0.5437078345092858
2023-01-06 21:00:00,0.7112249382755841,0.43358255585034683,0.5464750156799951
2023-01-06 22:00:00,0.6730005898874206,0.5317069066564241,0.6078090425874247
2023-01-06 23:00:00,0.6291188808701123,0.5317866685986519,0.6141064564748241
2023-01-07 00:00:00,0.5680714701708538,0.4713422821958859,0.5997418499805709
2023-01-07 01:00:00,0.49394130013075216,0.4456224118669827,0.5985068107915645
2023-01-07 02:00:00,0.40675095527286975,0.4450195551911989,0.6042714925968284
2023-01-07 03:00:00,0.37213050800095127,0.6702592041095098,0.6559287217530336
2023-01-07 04:00:00,0.32619890794068196,0.63449684937795,0.6646461300687356
2023-01-07 05:00:00,0.30576292376830627,0.5305471184849738,0.6240372693087115
2023-01-07 06:00:00,0.319732176292553,0.4371005167563755,0.5939001689535198
2023-01-07 07:00:00,0.3509345945859528,0.37036373486121493,0.5536156106717658
2023-01-07 08:00:00,0.35862799731902334,0.3690353639920552,0.5166988975351505
2023-01-07 09:00:00,0.3694610413442176,0.38391609678665795,0.4957341075485402
2023-01-07 10:00:00,0.3736675417692546,0.32368017693360646,0.42062226318951795
2023-01-07 11:00:00,0.317855048680521,0.24139612406492228,0.33785220625274104
2023-01-07 12:00:00,0.3231820169378475,0.19675883173942565,0.25234426780180497
2023-01-07 13:00:00,0.3402647967708398,0.21714379459619518,0.2013354481440602
2023-01-07 14:00:00,0.2994789865630937,0.29537705947955445,0.21646103316184243
2023-01-07 15:00:00,0.22951795628720742,0.9469545250137648,0.40678145016684675
2023-01-07 16:00:00,0.22671885936823957,0.9871104957660038,0.44124227871497457
2023-01-07 17:00:00,0.18943765747439423,0.9454853065808614,0.437293402358438
2023-01-07 18:00:00,0.14792996087885762,0.8520301087697346,0.39592876119595577
2023-01-07 19:00:00,0.1463044522325676,0.7513144833842912,0.3714526867234344
2023-01-07 20:00:00,0.15938914716961872,0.6810886890689533,0.3564909326443166
2023-01-07 21:00:00,0.14021504970918214,0.5637799029548963,0.3267147265329504
2023-01-07 22:00:00,0.0937624731570123,0.4715629108746846,0.29535976041447026
2023-01-07 23:00:00,0.061950243929602994,0.42750397364298504,0.2952300098267468
2023-01-08 00:00:00,0.04178953997521514,0.4087848064303398,0.2979948064594558
2023-01-08 01:00:00,0.034783699332051964,0.37769809534152343,0.3009996585909165
2023-01-08 02:00:00,0.03440289861197213,0.378726276954015,0.29831449043570135
2023-01-08 03:00:00,0.030508787175079422,0.42652793566385894,0.3089218522021264
2023-01-08 04:00:00,0.02034452803881772,0.4025785334904988,0.29655148765805994
2023-01-08 05:00:00,0.01554563312196588,0.42552811304728183,0.2903404578656861
2023-01-08 06:00:00,0.013199653870549548,0.4426068369547525,0.2736664058990551
2023-01-08 07:00:00,0.010963242368166705,0.4460688972473144,0.27131355114055383
2023-01-08 08:00:00,0.010970162103872702,0.3895240439971288,0.23941129325917268
2023-01-08 09:00:00,0.012787213391927349,0.3547137097517649,0.21781443713289317
2023-01-08 10:00:00,0.015895303419555525,0.3088698930541674,0.18779413381760768
2023-01-08 11:00:00,0.015107906744422684,0.2213503305117289,0.15909977002577344
2023-01-08 12:00:00,0.010175262671637248,0.2020795495311419,0.14872788879455937
2023-01-08 13:00:00,0.007038331694272629,0.16140609125296274,0.13249027183110068
2023-01-08 14:00:00,0.006467317097696913,0.1827513754367828,0.16337586238077192
2023-01-08 15:00:00,0.006619465772107424,0.20971681187550226,0.1561515871638601
2023-01-08 16:00:00,0.006843560698879769,0.25845269719759617,0.18096720311226264
2023-01-08 17:00:00,0.0073802969909935075,0.2401749401291211,0.21634968497987947
2023-01-08 18:00:00,0.010734103405511522,0.268027008275191,0.2854754196694403
2023-01-08 19:00:00,0.013268801938877046,0.30514397482077277,0.36581522229946006
2023-01-08 20:00:00,0.013882466203656539,0.3992712361613909,0.43221285578879437
2023-01-08 21:00:00,0.01264658293361405,0.5340911601980528,0.502840076919758
2023-01-08 22:00:00,0.010613842362380888,0.6249648300806679,0.5636160900827608
2023-01-08 23:00:00,0.009910190740084073,0.6283308596412339,0.5898878875645721
2023-01-09 00:00:00,0.00786618202027068,0.6473809350530305,0.5909243087967236
2023-01-09 01:00:00,0.008198211603315483,0.653734314739704,0.5860926095464011
2023-01-09 02:00:00,0.010834169562861144,0.5643699070811271,0.5448555523066808
2023-01-09 03:00:00,0.018066283212189213,0.429678326845169,0.42775125255187346
2023-01-09 04:00:00,0.024170163252267486,0.34173980116844177,0.35580952542297756
2023-01-09 05:00:00,0.029880653404327762,0.24552665859460823,0.28105755890860706
2023-01-09 06:00:00,0.030247234656329596,0.24848562041918434,0.2933396400917659
2023-01-09 07:00:00,0.03292710345732159,0.2377510454257329,0.29469363124081577
2023-01-09 08:00:00,0.030820253931255228,0.2956754243373871,0.32287836981090634
2023-01-09 09:00:00,0.0227396296934191,0.31711999972661337,0.33716093754226506
2023-01-09 10:00:00,0.015894162079476446,0.42448670387268067,0.3611815898255868
2023-01-09 11:00:00,0.024432540401277788,0.44062779575586314,0.28944258134021905
2023-01-09 12:00:00,0.025144742478627743,0.35033234874407443,0.2373653410104188
2023-01-09 13:00:00,0.014953233421926043,0.5342464154958724,0.28629657005721876
2023-01-09 14:00:00,0.005302987667810487,0.5196520487467446,0.30992878762610027
2023-01-09 15:00:00,0.007904147799295115,0.27895601560672123,0.23158334115689447
2023-01-09 16:00:00,0.0178664649448481,0.43740376313527424,0.3095443991684552
2023-01-09 17:00:00,0.032491799181843375,0.4353561894098917,0.34919280938126823
2023-01-09 18:00:00,0.03937014830758771,0.41720641384522117,0.36766008921644905
2023-01-09 19:00:00,0.05052664274551781,0.3614903028806051,0.3889261863629022
2023-01-09 20:00:00,0.06318417839795712,0.42325432618459063,0.4490057264584483
2023-01-09 21:00:00,0.06986163552985133,0.33501855462789537,0.4705384864590384
2023-01-09 22:00:00,0.07085165503154317,0.22762060244878127,0.4763052521691177
2023-01-09 23:00:00,0.06751241498413575,0.18462503830591837,0.4419032663603622
2023-01-10 00:00:00,0.06863342203289631,0.17723480264345803,0.43306729444048614
2023-01-10 01:00:00,0.06618514968149636,0.17127508292595542,0.42531492120388764
2023-01-10 02:00:00,0.0657916795704738,0.2714698537190755,0.4293168472882472
2023-01-10 03:00:00,0.0692236852672804,0.24267988532781595,0.34854461260817254
2023-01-10 04:00:00,0.06367048089134404,0.225921630859375,0.3292607336288148
2023-01-10 05:00:00,0.05561958639198039,0.19318171958128608,0.2978701330495602
2023-01-10 06:00:00,0.05243055187255505,0.12656780372063317,0.26236423944433523
2023-01-10 07:00:00,0.04734849446419493,0.12074862147370972,0.2423374311219562
2023-01-10 08:00:00,0.04349919953978205,0.12940506676832833,0.226764070391655
2023-01-10 09:00:00,0.03255713332489312,0.12445908581217129,0.20332834888588297
2023-01-10 10:00:00,0.027445083332349015,0.14102505500117937,0.20173950664473306
2023-01-10 11:00:00,0.01840235900627562,0.09006083329518637,0.17043942173773594
2023-01-10 12:00:00,0.014195273587682165,0.055077589352925616,0.12074029825853577
2023-01-10 13:00:00,0.011746756176812104,0.03709848205248515,0.08659477649764581
2023-01-10 14:00:00,0.010394013150628791,0.041032396256923676,0.06769852910755257
2023-01-10 15:00:00,0.009333260126681215,0.11389957512418429,0.07557589586937065
2023-01-10 16:00:00,0.015085676003651446,0.11724923272927601,0.08418184207244354
2023-01-10 17:00:00,0.02305308908224106,0.12319122677048044,0.10450183515295838
2023-01-10 18:00:00,0.02248902675437639,0.18024730150898294,0.12288744486191053
2023-01-10 19:00:00,0.024109901028225213,0.1830946072936058,0.11815115708744887
2023-01-10 20:00:00,0.025313380492559406,0.12421881948908169,0.09090546133843334
2023-01-10 21:00:00,0.029645602236311113,0.0857107849419117,0.07166683839577617
2023-01-10 22:00:00,0.028957631160695867,0.05477702354391415,0.06183010276068338
2023-01-10 23:00:00,0.03362619312861598,0.03237458614011606,0.05998627669431945
2023-01-11 00:00:00,0.03768669151218539,0.031884212841590244,0.07161145206202162
2023-01-11 01:00:00,0.03742733875671065,0.03428800269961357,0.08396593483560014
2023-01-11 02:00:00,0.041832131023507524,0.04344599545001984,0.11155957413667979
2023-01-11 03:00:00,0.036779321941087045,0.14427628045280774,0.13881411708665617
2023-01-11 04:00:00,0.04476747134453561,0.0984958114226659,0.13330658607862214
2023-01-11 05:00:00,0.04076016334435308,0.05911578342318535,0.12303268739897194
2023-01-11 06:00:00,0.03941093906939749,0.03899602467815081,0.1108690882293564
2023-01-11 07:00:00,0.04419742307031012,0.04467528278628985,0.12145424437116492
2023-01-11 08:00:00,0.04915465419999805,0.06306438431143761,0.14127734731995698
2023-01-11 09:00:00,0.06877989571586432,0.06277343476812045,0.16135244345574667
2023-01-11 10:00:00,0.090147447434355,0.05145428448915482,0.16588089731606573
2023-01-11 11:00:00,0.09578885667026041,0.05261762380599976,0.1582948156965501
2023-01-11 12:00:00,0.07320427589298013,0.042650506049394604,0.12443825773443237
2023-01-11 13:00:00,0.05452907300498114,0.02329623656968276,0.09386120858517562
2023-01-11 14:00:00,0.04601105746914105,0.04522212505340576,0.11481554993851616
2023-01-11 15:00:00,0.03720083050160523,0.08853847404321034,0.13026411025813128
2023-01-11 16:00:00,0.052449727172413474,0.15867734789848326,0.22189574519341643
2023-01-11 17:00:00,0.06881877156445781,0.22953634828329084,0.32422164440155027
2023-01-11 18:00:00,0.07916250318647863,0.37121194630861276,0.3999324130831342
2023-01-11 19:00:00,0.0845564539703619,0.3525893304745356,0.37401660099625583
2023-01-11 20:00:00,0.09930853628699318,0.2880578302343686,0.34332737915895195
2023-01-11 21:00:00,0.1058059843324394,0.3864779857794443,0.37857479778654646
2023-01-11 22:00:00,0.10393946717302481,0.3522497992714246,0.41437603567585796
2023-01-11 23:00:00,0.1013047200791448,0.5810404973228772,0.46948256379727155
2023-01-12 00:00:00,0.07676848211561342,0.43316603978474927,0.4151865179565819
2023-01-12 01:00:00,0.07415651412613421,0.3974116366108258,0.41567227086334513
2023-01-12 02:00:00,0.1031485110476433,0.38297343075275414,0.43354670817201774
2023-01-12 03:00:00,0.058482002075537165,0.792895587682724,0.5211521950093182
2023-01-12 04:00:00,0.0504454186388168,0.871914710899194,0.5540882791849698
2023-01-12 05:00:00,0.055267010639949,0.8886732599139213,0.6181156682471435
2023-01-12 06:00:00,0.040460394762725706,0.85841517329216,0.5911870193978149
2023-01-12 07:00:00,0.050860111699046855,0.6727929563323656,0.5827764550393277
2023-01-12 08:00:00,0.06509810608553597,0.7627498678366343,0.6217574905717012
2023-01-12 09:00:00,0.0753963769478611,0.8069298065702118,0.6706088026545262
2023-01-12 10:00:00,0.08068089511739202,0.7853379622101783,0.688155859988747
2023-01-12 11:00:00,0.08177280919110202,0.7112836468219755,0.7160475389072388
2023-01-12 12:00:00,0.06722954174571005,0.6612037636836369,0.6341464542620107
2023-01-12 13:00:00,0.06051382086273416,0.5015648760398228,0.5475591860305179
2023-01-12 14:00:00,0.06422918163509253,0.47971091508865343,0.5345659611893421
2023-01-12 15:00:00,0.0653188622132482,0.545376879076163,0.5006342417724204
2023-01-12 16:00:00,0.08044112860528099,0.6341205651561418,0.6231408893339562
2023-01-12 17:00:00,0.09361012057277812,0.6463221736749012,0.6730009271881796
2023-01-12 18:00:00,0.09224178014569973,0.7825768246253331,0.7127635267828446
2023-01-12 19:00:00,0.08285575595426274,0.7548376708229383,0.7398036884990604
2023-01-12 20:00:00,0.09135375283478972,0.7429100060462952,0.7625217781012708
2023-01-12 21:00:00,0.08166797294045787,0.7956715887784958,0.7769009508237693
2023-01-12 22:00:00,0.052745934869331025,0.7474428964654604,0.7730637150461019
2023-01-12 23:00:00,0.04840737319405538,0.7390484069784481,0.7894816541310509
2023-01-13 00:00:00,0.041411722624696876,0.6401557760437329,0.7614001342654226
2023-01-13 01:00:00,0.03367427314530654,0.5614146268367767,0.7130347359451381
2023-01-13 02:00:00,0.03223885636282973,0.47012422323226927,0.6756659457990616
2023-01-13 03:00:00,0.0338871077484036,0.6109518007437388,0.7355765930089084
2023-01-13 04:00:00,0.0383205561887428,0.5590667660037677,0.7442560855096035
2023-01-13 05:00:00,0.04810741139373865,0.5682698940237363,0.7160516648852462
2023-01-13 06:00:00,0.05110070200569657,0.49406512051820745,0.6905515349182215
2023-01-13 07:00:00,0.05334434528756575,0.4922151931126912,0.6989751957402085
2023-01-13 08:00:00,0.06514989507126522,0.5345105608304341,0.6990920596140802
2023-01-13 09:00:00,0.073310797695654,0.6134328828255334,0.7172597644816745
2023-01-13 10:00:00,0.08418427862316727,0.6221751338243484,0.7328027746442591
2023-01-13 11:00:00,0.08025279891508891,0.6281429366270701,0.709503940804438
2023-01-13 12:00:00,0.06296222174203539,0.5013871940970421,0.6244127667311467
2023-01-13 13:00:00,0.04858578069651701,0.5094151265422503,0.5371816739891514
2023-01-13 14:00:00,0.04109802602375127,0.4065302528937657,0.4689501865253304
2023-01-13 15:00:00,0.04049888029515026,0.303254646162192,0.3866802753192006
2023-01-13 16:00:00,0.05521193343113705,0.4455756235122679,0.37928033873438843
2023-01-13 17:00:00,0.08425505571695696,0.3665566791097323,0.37233644685058864
2023-01-13 18:00:00,0.10852162955126851,0.25917096436023707,0.33139824995940365
2023-01-13 19:00:00,0.12568328456706312,0.19735906124114988,0.3301507944545962
2023-01-13 20:00:00,0.12162310005670574,0.19510942260424294,0.33453590578202047
2023-01-13 21:00:00,0.10643209229212212,0.2297162367900212,0.34055423217740927
2023-01-13 22:00:00,0.10104798436613688,0.21214047233263653,0.33827995016719353
2023-01-13 23:00:00,0.0963289029671844,0.16476389537254968,0.36435889393091186
2023-01-14 00:00:00,0.0750138087911778,0.15747386584679282,0.3689287639386726
2023-01-14 01:00:00,0.06112857859626591,0.19225237160921094,0.3841752797003947
2023-01-14 02:00:00,0.04393917044602244,0.20013016134500503,0.3937480900504372
2023-01-14 03:00:00,0.04498095908527632,0.26987121770779293,0.4021645877848971
2023-01-14 04:00:00,0.04222825149814768,0.21896655748287838,0.36291003536997407
2023-01-14 05:00:00,0.04069802435765785,0.20460640072822567,0.3537272752776291
2023-01-14 06:00:00,0.0314445170185652,0.22534508695205055,0.3412205045557383
2023-01-14 07:00:00,0.029969108106501115,0.22065324912468587,0.3169730814117374
2023-01-14 08:00:00,0.04135973491133696,0.2470877746740977,0.29464402010043467
2023-01-14 09:00:00,0.05833219724247252,0.21135493228832877,0.24144886133345692
2023-01-14 10:00:00,0.0652548390833369,0.13582070603966712,0.19661621203928278
2023-01-14 11:00:00,0.07268088220203495,0.08223400498429934,0.14019847947765476
2023-01-14 12:00:00,0.08269988712596606,0.04264032776157062,0.10620192446040383
2023-01-14 13:00:00,0.0720518674189786,0.08678579106926919,0.09160878033574783
2023-01-14 14:00:00,0.06153349688433738,0.19226304392019902,0.10945635314466375
2023-01-14 15:00:00,0.04351317556597383,0.12058365424474078,0.10835601484459456
2023-01-14 16:00:00,0.05235075257179966,0.16040859272082644,0.10221226044902297
2023-01-14 17:00:00,0.05631085131990623,0.06575148473183313,0.08779072084887458
2023-01-14 18:00:00,0.06045194489769189,0.06253940473000208,0.08815300970818057
2023-01-14 19:00:00,0.058812191080616215,0.0855948265393575,0.09522669968731472
2023-01-14 20:00:00,0.05128793977919111,0.09209812978903453,0.08816900754516775
2023-01-14 21:00:00,0.047986275619232514,0.11935479372739792,0.09373543764154114
2023-01-14 22:00:00,0.044294993714036716,0.13644936978816985,0.0937563985044306
2023-01-14 23:00:00,0.03569365774651607,0.11632317488392192,0.08641100833813348
2023-01-15 00:00:00,0.0287087759833379,0.12935287967324258,0.0907747838623596
2023-01-15 01:00:00,0.022903483289192964,0.13124107465147972,0.08549474799723338
2023-01-15 02:00:00,0.0175621452326157,0.1415119360387325,0.08716058049689639
2023-01-15 03:00:00,0.011406862303076021,0.018596068421999613,0.0490744933666605
2023-01-15 04:00:00,0.01253932404320642,0.05414837444821993,0.05980568211864343
2023-01-15 05:00:00,0.01546569577631462,0.08080321351687113,0.06392766689712352
2023-01-15 06:00:00,0.019093886711690797,0.08982301463683445,0.06859995281831784
2023-01-15 07:00:00,0.0203122732501073,0.06791294281681377,0.06493380377012672
2023-01-15 08:00:00,0.023307938860302947,0.0769928960998853,0.06362344296818429
2023-01-15 09:00:00,0.030266008946191827,0.10213857581218083,0.06934738230524641
2023-01-15 10:00:00,0.040005222747483894,0.09427431230743726,0.06551011835761145
2023-01-15 11:00:00,0.03813587473189256,0.07655483772357304,0.05087786716267917
