time,Middlesex_1,Elgin_1,Middlesex_2
2023-01-14 22:00:00,0.6092033239127307,0.5970003393493564,0.5269426885078595
2023-01-14 23:00:00,0.6869785346424947,0.6730144705303112,0.6007521763281947
2023-01-15 00:00:00,0.6784854366589897,0.6658411497738621,0.5862376084921218
2023-01-15 01:00:00,0.6566790117000214,0.6443209292938531,0.5580470802042931
2023-01-15 02:00:00,0.6324074097560989,0.6211771596434685,0.5617408489699689
2023-01-15 03:00:00,0.45023913729337767,0.44137074694191514,0.38991537333677684
2023-01-15 04:00:00,0.0,0.0,0.0
2023-01-15 05:00:00,0.0,0.0,0.0
2023-01-15 06:00:00,0.0,0.0,0.0
2023-01-15 07:00:00,0.0,0.0,0.0
2023-01-15 08:00:00,0.0,0.0,0.0
2023-01-15 09:00:00,0.0,0.0,0.0
2023-01-15 10:00:00,0.0,0.0,0.0
2023-01-15 11:00:00,0.0,0.0,0.0
2023-01-15 12:00:00,0.0,0.0,0.0
2023-01-15 13:00:00,0.0,0.0,0.0
2023-01-15 14:00:00,0.0,0.0,0.0
2023-01-15 15:00:00,0.0,0.0,0.0
2023-01-15 16:00:00,0.0,0.0,0.0
2023-01-15 17:00:00,0.0,0.0,0.0
2023-01-15 18:00:00,0.0,0.0,0.0
2023-01-15 19:00:00,0.47281665021263947,0.4704017534764449,0.4732373854122049
2023-01-15 20:00:00,0.6662478909415006,0.6608351865512321,0.664955676088729
2023-01-15 21:00:00,0.7626085923302394,0.7658525952097848,0.7603467088304718
2023-01-15 22:00:00,0.804156632141401,0.8059261089513761,0.8019608768845444
2023-01-15 23:00:00,0.8148217273749863,0.8156830322727278,0.807365811928622
2023-01-16 00:00:00,0.8062465410872756,0.8012548617001375,0.806581664091896
2023-01-16 01:00:00,0.7634293806012264,0.7526077676978069,0.7669572851402927
2023-01-16 02:00:00,0.6583295806326678,0.6534416401228593,0.6539437543001411
2023-01-16 03:00:00,0.3641637893399013,0.3598480627721453,0.339703219561809
2023-01-16 04:00:00,0.0,0.0,0.0
2023-01-16 05:00:00,0.0,0.0,0.0
2023-01-16 06:00:00,0.0,0.0,0.0
2023-01-16 07:00:00,0.0,0.0,0.0
2023-01-16 08:00:00,0.0,0.0,0.0
2023-01-16 09:00:00,0.0,0.0,0.0
2023-01-16 10:00:00,0.0,0.0,0.0
2023-01-16 11:00:00,0.0,0.0,0.0
2023-01-16 12:00:00,0.0,0.0,0.0
2023-01-16 13:00:00,0.0,0.0,0.0
2023-01-16 14:00:00,0.0,0.0,0.0
2023-01-16 15:00:00,0.0,0.0,0.0
2023-01-16 16:00:00,0.0,0.0,0.0
2023-01-16 17:00:00,0.0,0.0,0.0
2023-01-16 18:00:00,0.0,0.0,0.0
2023-01-16 19:00:00,0.3022910425031469,0.30526583934120133,0.28039663637922807
2023-01-16 20:00:00,0.5942825937392605,0.5954210849483692,0.5953601841577693
2023-01-16 21:00:00,0.6552229839754856,0.6533815253571464,0.6205071816202182
2023-01-16 22:00:00,0.6558945827471222,0.6593987881122944,0.6348040429789261
2023-01-16 23:00:00,0.7721954208054846,0.7729759509809127,0.7679197702963326
2023-01-17 00:00:00,0.754661497367125,0.752339124005138,0.7539883936792542
2023-01-17 01:00:00,0.6453147274242561,0.6438077723608646,0.6100861585338253
